taxonID,scientificName,Cabinet,subfamily,tribe,subgenus,author,taxonRank,genus,specificEpithet,infraspecificEpithet
CHLRUF,Chlaenius ruficauda,7,Harpalinae,Chlaeniini,Callistometus,Chaudoir,species,Chlaenius,ruficauda,
CHLSER,Chlaenius sericeus,7,Harpalinae,Chlaeniini,Chlaenius,Forster,species,Chlaenius,sericeus,
CHLSIM,Chlaenius simillimus,7,Harpalinae,Chlaeniini,Chlaeniellus,Chaudoir,species,Chlaenius,simillimus,
CHLSOL,Chlaenius solitarius,7,Harpalinae,Chlaeniini,Lithochlaenius,Say,species,Chlaenius,solitarius,
CHLSP,Chlaenius (Pseudanomoglossus) sp.,7,Harpalinae,Chlaeniini,Pseudanomoglossus,Bell,subgenus,Chlaenius,sp.,
CHLSP1,Chlaenius (Eurydactylus) sp.,7,Harpalinae,Chlaeniini,Eurydactylus,LaFerté-Sénectère,subgenus,Chlaenius,sp.,
CHLSP10,Chlaenius sp.,7,Harpalinae,Chlaeniini,,Bonelli,genus,Chlaenius,sp.,
CHLSP11,Chlaeniini sp.,#N/A,Harpalinae,Chlaeniini,,Brullé,tribe,,sp.,
CHLSP2,Chlaenius (Anomoglossus) sp.,7,Harpalinae,Chlaeniini,Anomoglossus,Chaudoir,subgenus,Chlaenius,sp.,
CHLSP3,Chlaenius (Chlaenius) sp.,7,Harpalinae,Chlaeniini,Chlaenius,Bonelli,subgenus,Chlaenius,sp.,
CHLSP4,Chlaenius (Lithochlaenius) sp.,7,Harpalinae,Chlaeniini,Lithochlaenius,Kryzhanovskij,subgenus,Chlaenius,sp.,
CHLSP5,Chlaenius (Chlaeniellus) sp.,7,Harpalinae,Chlaeniini,Chlaeniellus,Reitter,subgenus,Chlaenius,sp.,
CHLSP6,Chlaenius (Callistometus) sp.,7,Harpalinae,Chlaeniini,Callistometus,Grundmann,subgenus,Chlaenius,sp.,
CHLSP7,Chlaenius (Brachylobus) sp.,7,Harpalinae,Chlaeniini,Brachylobus,Chaudoir,subgenus,Chlaenius,sp.,
CHLSP8,Chlaenius (Agostenus) sp.,7,Harpalinae,Chlaeniini,Agostenus,Fischer von Waldheim,subgenus,Chlaenius,sp.,
CHLSP9,Chlaenius (Randallius) sp.,7,Harpalinae,Chlaeniini,Randallius,Bousquet,subgenus,Chlaenius,sp.,
CHLSPA,Chlaenius sparsus,7,Harpalinae,Chlaeniini,Chlaenius,LeConte,species,Chlaenius,sparsus,
CHLTEX,Chlaenius texanus,7,Harpalinae,Chlaeniini,Chlaeniellus,Horn,species,Chlaenius,texanus,
CHLTOM,Chlaenius tomentosus,7,Harpalinae,Chlaeniini,Eurydactylus,Say,species,Chlaenius,tomentosus,
CHLTRI,Chlaenius tricolor,7,Harpalinae,Chlaeniini,Chlaeniellus,Dejean,species,Chlaenius,tricolor,
CHLTRI1,Chlaenius tricolor tricolor,7,Harpalinae,Chlaeniini,Chlaeniellus,Dejean,subspecies,Chlaenius,tricolor,tricolor
CHLTRI2,Chlaenius tricolor vigilans,7,Harpalinae,Chlaeniini,Chlaeniellus,Say,subspecies,Chlaenius,tricolor,vigilans
CHLVAF,Chlaenius vafer,7,Harpalinae,Chlaeniini,Chlaeniellus,LeConte,species,Chlaenius,vafer,
CHLVAR,Chlaenius variabilipes,7,Harpalinae,Chlaeniini,Chlaeniellus,Eschscholtz,species,Chlaenius,variabilipes,
CHLVID,Chlaenius viduus,7,Harpalinae,Chlaeniini,Chlaenius,Horn,species,Chlaenius,viduus,
CTESP,Ctenodactylini sp.,#N/A,Harpalinae,Ctenodactylini,,Laporte,tribe,,sp.,
LEPDEP,Leptotrachelus depressus,12,Harpalinae,Ctenodactylini,,Blatchley,species,Leptotrachelus,depressus,
LEPDOR,Leptotrachelus dorsalis,12,Harpalinae,Ctenodactylini,,Fabricius,species,Leptotrachelus,dorsalis,
LEPPAL,Leptotrachelus pallidulus,12,Harpalinae,Ctenodactylini,,Motschulsky,species,Leptotrachelus,pallidulus,
LEPSP,Leptotrachelus sp.,12,Harpalinae,Ctenodactylini,,Latreille,genus,Leptotrachelus,sp.,
ANAOPA,Anaulacus opaculus,#N/A,Harpalinae,Cyclosomini,Aephnidius,Zimmerman,species,Anaulacus,opaculus,
ANASP,Anaulacus (Aephnidius) sp.,#N/A,Harpalinae,Cyclosomini,Aephnidius,McLeay,subgenus,Anaulacus,sp.,
ANASP2,Anaulacus sp.,#N/A,Harpalinae,Cyclosomini,,McLeay,genus,Anaulacus,sp.,
CYCSP5,Cyclosomini sp.,#N/A,Harpalinae,Cyclosomini,,Laporte,tribe,,sp.,
MASCIL,Masoreus ciliatus,#N/A,Harpalinae,Cyclosomini,,Mutchler,species,Masoreus,ciliatus,
MASRID,Masoreus ridiculus,#N/A,Harpalinae,Cyclosomini,,Schaufuss,species,Masoreus,ridiculus,
MASSP,Masoreus sp.,#N/A,Harpalinae,Cyclosomini,,Dejean,genus,Masoreus,sp.,
TETFAS,Tetragonoderus fasciatus,12,Harpalinae,Cyclosomini,Crossonychus,Haldeman,species,Tetragonoderus,fasciatus,
TETINT,Tetragonoderus intersectus,12,Harpalinae,Cyclosomini,Crossonychus,Germar,species,Tetragonoderus,intersectus,
TETLAE,Tetragonoderus laevigatus,12,Harpalinae,Cyclosomini,Crossonychus,Chaudoir,species,Tetragonoderus,laevigatus,
TETLAT,Tetragonoderus latipennis,12,Harpalinae,Cyclosomini,Crossonychus,LeConte,species,Tetragonoderus,latipennis,
TETPAL,Tetragonoderus pallidus,12,Harpalinae,Cyclosomini,Crossonychus,Horn,species,Tetragonoderus,pallidus,
TETSP,Tetragonoderus (Crossonychus) sp.,12,Harpalinae,Cyclosomini,Crossonychus,Chaudoir,subgenus,Tetragonoderus,sp.,
TETSP4,Tetragonoderus sp.,12,Harpalinae,Cyclosomini,,Dejean,genus,Tetragonoderus,sp.,
CAEPUN,Caelostomus punctifrons,#N/A,Harpalinae,Drimostomatini,,Chaudoir,species,Caelostomus,punctifrons,
CAESP,Caelostomus sp.,#N/A,Harpalinae,Drimostomatini,,MacLeay,genus,Caelostomus,sp.,
DRISP,Drimostomatini sp.,#N/A,Harpalinae,Drimostomatini,,Chaudoir,tribe,,sp.,
DRYMAS,Drypta mastersii,#N/A,Harpalinae,Dryptini,,MacLeay,species,Drypta,mastersii,
DRYSP,Drypta sp.,#N/A,Harpalinae,Dryptini,,Latreille,genus,Drypta,sp.,
DRYSP1,Dryptini sp.,#N/A,Harpalinae,Dryptini,,Bonelli,tribe,,sp.,
GALAEQ,Galerita aequinoctialis,12,Harpalinae,Galeritini,Galerita,Chaudoir,species,Galerita,aequinoctialis,
GALATR,Galerita atripes,12,Harpalinae,Galeritini,Progaleritina,LeConte,species,Galerita,atripes,
GALBIC,Galerita bicolor,12,Harpalinae,Galeritini,Progaleritina,Drury,species,Galerita,bicolor,
GALFOR,Galerita forreri,12,Harpalinae,Galeritini,Progaleritina,Bates,species,Galerita,forreri,
GALJAN,Galerita janus,12,Harpalinae,Galeritini,Progaleritina,Fabricius,species,Galerita,janus,
GALLEC,Galerita lecontei lecontei,12,Harpalinae,Galeritini,Progaleritina,Dejean,subspecies,Galerita,lecontei,lecontei
GALLEC1,Galerita lecontei,12,Harpalinae,Galeritini,Progaleritina,Dejean,species,Galerita,lecontei,
GALLEC2,Galerita lecontei bicoloripes,12,Harpalinae,Galeritini,Progaleritina,Reichardt,subspecies,Galerita,lecontei,bicoloripes
GALLEC3,Galerita lecontei tenebricosa,12,Harpalinae,Galeritini,Progaleritina,Klug,subspecies,Galerita,lecontei,tenebricosa
GALMEX,Galerita mexicana,12,Harpalinae,Galeritini,Progaleritina,Chaudoir,species,Galerita,mexicana,
GALMIC,Galerita microcostata,12,Harpalinae,Galeritini,Galerita,Darlington,species,Galerita,microcostata,
GALREI,Galerita reichardti,12,Harpalinae,Galeritini,Progaleritina,Ball and Nimmo,species,Galerita,reichardti,
GALSP,Galerita (Progaleritina) sp.,12,Harpalinae,Galeritini,Progaleritina,Jeannel,subgenus,Galerita,sp.,
GALSP1,Galerita (Galerita) sp.,12,Harpalinae,Galeritini,Galerita,Fabricius,subgenus,Galerita,sp.,
GALSP2,Galerita sp.,12,Harpalinae,Galeritini,,Fabricius,genus,Galerita,sp.,
GALSP3,Galeritini sp.,#N/A,Harpalinae,Galeritini,,Kirby,tribe,,sp.,
ACUCAN,Acupalpus canadensis,12,Harpalinae,Harpalini,Acupalpus,Casey,species,Acupalpus,canadensis,
ACUCAR,Acupalpus carus,12,Harpalinae,Harpalini,Acupalpus,LeConte,species,Acupalpus,carus,
ACUHYD,Acupalpus hydropicus,12,Harpalinae,Harpalini,Acupalpus,LeConte,species,Acupalpus,hydropicus,
ACUIND,Acupalpus indistinctus,12,Harpalinae,Harpalini,Tachistodes,Dejean,species,Acupalpus,indistinctus,
ACULAM,Acupalpus lamprotus,12,Harpalinae,Harpalini,,Bates,species,Acupalpus,lamprotus,
ACUMER,Acupalpus meridianus,12,Harpalinae,Harpalini,Acupalpus,Linnaeus,species,Acupalpus,meridianus,
ACUNAN,Acupalpus nanellus,12,Harpalinae,Harpalini,Acupalpus,Casey,species,Acupalpus,nanellus,
ACUPAR,Acupalpus partiarius,12,Harpalinae,Harpalini,Tachistodes,Say,species,Acupalpus,partiarius,
ACUPAU,Acupalpus pauperculus,12,Harpalinae,Harpalini,Tachistodes,Dejean,species,Acupalpus,pauperculus,
ACUPUM,Acupalpus pumilus,12,Harpalinae,Harpalini,Acupalpus,Lindroth,species,Acupalpus,pumilus,
ACUPUN,Acupalpus punctulatus,12,Harpalinae,Harpalini,Anthracus,Hatch,species,Acupalpus,punctulatus,
ACUSP,Acupalpus (Acupalpus) sp.,12,Harpalinae,Harpalini,Acupalpus,Latreille,subgenus,Acupalpus,sp.,
ACUSP1,Acupalpus (Tachistodes) sp.,12,Harpalinae,Harpalini,Tachistodes,Casey,subgenus,Acupalpus,sp.,
ACUSP2,Acupalpus (Anthracus) sp.,12,Harpalinae,Harpalini,Anthracus,Motschulsky,subgenus,Acupalpus,sp.,
ACUSP3,Acupalpus sp.,12,Harpalinae,Harpalini,,Latreille,genus,Acupalpus,sp.,
ACUTEN,Acupalpus tener,12,Harpalinae,Harpalini,Anthracus,LeConte,species,Acupalpus,tener,
ACUTES,Acupalpus testaceus,12,Harpalinae,Harpalini,Tachistodes,Dejean,species,Acupalpus,testaceus,
AGOCON,Agonoleptus conjunctus,12,Harpalinae,Harpalini,,Say,species,Agonoleptus,conjunctus,
AGODOL,Agonoleptus dolosus,12,Harpalinae,Harpalini,,Casey,species,Agonoleptus,dolosus,
AGOPAR1,Agonoleptus parviceps,12,Harpalinae,Harpalini,,Casey,species,Agonoleptus,parviceps,
AGOROT1,Agonoleptus rotundatus,12,Harpalinae,Harpalini,,LeConte,species,Agonoleptus,rotundatus,
AGOROT2,Agonoleptus rotundicollis,12,Harpalinae,Harpalini,,Haldeman,species,Agonoleptus,rotundicollis,
AGOSP4,Agonoleptus sp.,12,Harpalinae,Harpalini,,Casey,genus,Agonoleptus,sp.,
AGOTHO1,Agonoleptus thoracicus,12,Harpalinae,Harpalini,,Casey,species,Agonoleptus,thoracicus,
AGOUNI,Agonoleptus unicolor,12,Harpalinae,Harpalini,,Dejean,species,Agonoleptus,unicolor,
AMBEVA,Amblygnathus evansi,12,Harpalinae,Harpalini,,Ball and Maddison,species,Amblygnathus,evansi,
AMBIRI,Amblygnathus iripennis,12,Harpalinae,Harpalini,,Say,species,Amblygnathus,iripennis,
AMBMEX,Amblygnathus mexicanus,12,Harpalinae,Harpalini,,Bates,species,Amblygnathus,mexicanus,
AMBSP,Amblygnathus sp.,12,Harpalinae,Harpalini,,Dejean,genus,Amblygnathus,sp.,
AMBSUB,Amblygnathus subtinctus,12,Harpalinae,Harpalini,,LeConte,species,Amblygnathus,subtinctus,
AMELIN,Amerinus linearis,12,Harpalinae,Harpalini,,LeConte,species,Amerinus,linearis,
AMESP3,Amerinus sp.,12,Harpalinae,Harpalini,,Casey,genus,Amerinus,sp.,
AMPINT,Amphasia interstitialis,12,Harpalinae,Harpalini,Amphasia,Say,species,Amphasia,interstitialis,
AMPSER,Amphasia sericea,12,Harpalinae,Harpalini,Pseudamphasia,T.Harris,species,Amphasia,sericea,
AMPSP,Amphasia (Amphasia) sp.,12,Harpalinae,Harpalini,Amphasia,Newman,subgenus,Amphasia,sp.,
AMPSP1,Amphasia (Pseudamphasia) sp.,12,Harpalinae,Harpalini,Pseudamphasia,Casey,subgenus,Amphasia,sp.,
AMPSP2,Amphasia sp.,12,Harpalinae,Harpalini,,Newman,genus,Amphasia,sp.,
ANIAGR,Anisodactylus agricola,12,Harpalinae,Harpalini,Anisodactylus,Say,species,Anisodactylus,agricola,
ANIALT,Anisodactylus alternans,12,Harpalinae,Harpalini,Anadaptus,Motschulsky,species,Anisodactylus,alternans,
ANIAMA,Anisodactylus amaroides,12,Harpalinae,Harpalini,Aplocentrus,LeConte,species,Anisodactylus,amaroides,
ANIANT,Anisodactylus anthracinus,12,Harpalinae,Harpalini,Gynandrotarsus,Dejean,species,Anisodactylus,anthracinus,
ANIBIN,Anisodactylus binotatus,12,Harpalinae,Harpalini,Anisodactylus,Fabricius,species,Anisodactylus,binotatus,
ANICAE,Anisodactylus caenus,12,Harpalinae,Harpalini,Aplocentrus,Say,species,Anisodactylus,caenus,
ANICAL,Anisodactylus californicus,12,Harpalinae,Harpalini,Anisodactylus,Dejean,species,Anisodactylus,californicus,
ANICAR2,Anisodactylus carbonarius,12,Harpalinae,Harpalini,Anisodactylus,Say,species,Anisodactylus,carbonarius,
ANICON,Anisodactylus consobrinus,12,Harpalinae,Harpalini,Anisodactylus,LeConte,species,Anisodactylus,consobrinus,
ANIDAR,Anisodactylus darlingtoni,12,Harpalinae,Harpalini,,Noonan,species,Anisodactylus,darlingtoni,
ANIDIS,Anisodactylus discoideus,12,Harpalinae,Harpalini,Anadaptus,Dejean,species,Anisodactylus,discoideus,
ANIDUL,Anisodactylus dulcicollis,12,Harpalinae,Harpalini,Gynandrotarsus,LaFerte-Senectere,species,Anisodactylus,dulcicollis,
ANIFUR,Anisodactylus furvus,12,Harpalinae,Harpalini,Anisodactylus,LeConte,species,Anisodactylus,furvus,
ANIHAP,Anisodactylus haplomus,12,Harpalinae,Harpalini,Gynandrotarsus,Chaudoir,species,Anisodactylus,haplomus,
ANIHAR1,Anisodactylus harpaloides,12,Harpalinae,Harpalini,Gynandrotarsus,LaFerte-Senectere,species,Anisodactylus,harpaloides,
ANIHAR2,Anisodactylus harrisii,12,Harpalinae,Harpalini,Anisodactylus,LeConte,species,Anisodactylus,harrisii,
ANIKIR,Anisodactylus kirbyi,12,Harpalinae,Harpalini,Anisodactylus,Lindroth,species,Anisodactylus,kirbyi,
ANILAE,Anisodactylus laetus,12,Harpalinae,Harpalini,Pseudaplocentrus,Dejean,species,Anisodactylus,laetus,
ANILOD,Anisodactylus lodingi,12,Harpalinae,Harpalini,Anisodactylus,Schaeffer,species,Anisodactylus,lodingi,
ANIMEL,Anisodactylus melanopus,12,Harpalinae,Harpalini,Anisodactylus,Haldeman,species,Anisodactylus,melanopus,
ANIMER2,Anisodactylus merula,12,Harpalinae,Harpalini,Gynandrotarsus,Germar,species,Anisodactylus,merula,
ANINIG1,Anisodactylus nigerrimus,12,Harpalinae,Harpalini,Anisodactylus,Dejean,species,Anisodactylus,nigerrimus,
ANINIG2,Anisodactylus nigrita,12,Harpalinae,Harpalini,Anisodactylus,Dejean,species,Anisodactylus,nigrita,
ANIOPA,Anisodactylus opaculus,12,Harpalinae,Harpalini,Gynandrotarsus,LeConte,species,Anisodactylus,opaculus,
ANIOVU,Anisodactylus ovularis,12,Harpalinae,Harpalini,Gynandrotarsus,Casey,species,Anisodactylus,ovularis,
ANIPIT,Anisodactylus pitychrous,12,Harpalinae,Harpalini,Anadaptus,LeConte,species,Anisodactylus,pitychrous,
ANIPOR,Anisodactylus porosus,12,Harpalinae,Harpalini,Anadaptus,Motschulsky,species,Anisodactylus,porosus,
ANIPSE,Anisodactylus pseudagricola,12,Harpalinae,Harpalini,Anisodactylus,Noonan,species,Anisodactylus,pseudagricola,
ANIROT,Anisodactylus rotundangulus,12,Harpalinae,Harpalini,,Bates,species,Anisodactylus,rotundangulus,
ANIRUD,Anisodactylus rudis,12,Harpalinae,Harpalini,Anadaptus,LeConte,species,Anisodactylus,rudis,
ANIRUS,Anisodactylus rusticus,12,Harpalinae,Harpalini,Gynandrotarsus,Say,species,Anisodactylus,rusticus,
ANISAN,Anisodactylus sanctaecrucis,12,Harpalinae,Harpalini,Anadaptus,Fabricius,species,Anisodactylus,sanctaecrucis,
ANISIM,Anisodactylus similis,12,Harpalinae,Harpalini,Anisodactylus,LeConte,species,Anisodactylus,similis,
ANISP,Anisodactylus (Anisodactylus) sp.,12,Harpalinae,Harpalini,Anisodactylus,Dejean,subgenus,Anisodactylus,sp.,
ANISP1,Anisodactylus (Gynandrotarsus) sp.,12,Harpalinae,Harpalini,Gynandrotarsus,LaFerté-Sénectère,subgenus,Anisodactylus,sp.,
ANISP2,Anisodactylus (Anadaptus) sp.,12,Harpalinae,Harpalini,Anadaptus,Casey,subgenus,Anisodactylus,sp.,
ANISP3,Anisodactylus (Spongopus) sp.,12,Harpalinae,Harpalini,Spongopus,LeConte,subgenus,Anisodactylus,sp.,
ANISP4,Anisodactylus (Aplocentrus) sp.,12,Harpalinae,Harpalini,Aplocentrus,LeConte,subgenus,Anisodactylus,sp.,
ANISP5,Anisodactylus (Pseudaplocentrus) sp.,12,Harpalinae,Harpalini,Pseudaplocentrus,Noonan,subgenus,Anisodactylus,sp.,
ANISP9,Anisodactylus sp.,12,Harpalinae,Harpalini,,Dejean,genus,Anisodactylus,sp.,
ANITEX,Anisodactylus texanus,12,Harpalinae,Harpalini,Gynandrotarsus,Schaeffer,species,Anisodactylus,texanus,
ANIVER,Anisodactylus verticalis,12,Harpalinae,Harpalini,Spongopus,LeConte,species,Anisodactylus,verticalis,
ATHPUN2,Athrostictus punctatulus,12,Harpalinae,Harpalini,,Putzeys,species,Athrostictus,punctatulus,
ATHSP,Athrostictus sp.,12,Harpalinae,Harpalini,,Bates,genus,Athrostictus,sp.,
AZTSCH,Aztecarpalus schaefferi,12,Harpalinae,Harpalini,,Ball,species,Aztecarpalus,schaefferi,
AZTSP,Aztecarpalus sp.,12,Harpalinae,Harpalini,,Ball,genus,Aztecarpalus,sp.,
BRAARD,Bradycellus ardelio,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,ardelio,
BRAARI,Bradycellus aridus,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,aridus,
BRAATR,Bradycellus atrimedeus,12,Harpalinae,Harpalini,Triliarthrus,Say,species,Bradycellus,atrimedeus,
BRABAD,Bradycellus badipennis,12,Harpalinae,Harpalini,Triliarthrus,Haldeman,species,Bradycellus,badipennis,
BRACAL,Bradycellus californicus,12,Harpalinae,Harpalini,Stenocellus,LeConte,species,Bradycellus,californicus,
BRACAR,Bradycellus carolinensis,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,carolinensis,
BRACON2,Bradycellus conformis,12,Harpalinae,Harpalini,Triliarthrus,Fall,species,Bradycellus,conformis,
BRACON3,Bradycellus congener,12,Harpalinae,Harpalini,Stenocellus,LeConte,species,Bradycellus,congener,
BRACUR,Bradycellus curticollis,12,Harpalinae,Harpalini,Liocellus,Casey,species,Bradycellus,curticollis,
BRADEC,Bradycellus decorus,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,decorus,
BRADIS,Bradycellus discipulus,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,discipulus,
BRAEXS,Bradycellus exstans,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,exstans,
BRAFEN,Bradycellus fenderi,12,Harpalinae,Harpalini,Bradycellus,Hatch,species,Bradycellus,fenderi,
BRAFES,Bradycellus festinans,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,festinans,
BRAGEO,Bradycellus georgei,12,Harpalinae,Harpalini,Triliarthrus,Lindroth,species,Bradycellus,georgei,
BRAHAR,Bradycellus harpalinus,12,Harpalinae,Harpalini,Bradycellus,Audinet-Serville,species,Bradycellus,harpalinus,
BRAHUM,Bradycellus humboldtianus,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,humboldtianus,
BRAINS,Bradycellus insulsus,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,insulsus,
BRAINT,Bradycellus intermedius,12,Harpalinae,Harpalini,Liocellus,Fall,species,Bradycellus,intermedius,
BRAKIR,Bradycellus kirbyi,12,Harpalinae,Harpalini,Triliarthrus,Horn,species,Bradycellus,kirbyi,
BRALAR,Bradycellus larvatus,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,larvatus,
BRALAT2,Bradycellus laticollis,12,Harpalinae,Harpalini,Liocellus,Casey,species,Bradycellus,laticollis,
BRALEC,Bradycellus lecontei,12,Harpalinae,Harpalini,Catharellus,Csiki,species,Bradycellus,lecontei,
BRALIN,Bradycellus lineatus,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,lineatus,
BRALUG,Bradycellus lugubris,12,Harpalinae,Harpalini,Triliarthrus,LeConte,species,Bradycellus,lugubris,
BRALUS,Bradycellus lustrellus,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,lustrellus,
BRAMON,Bradycellus montanus,12,Harpalinae,Harpalini,Stenocellus,Casey,species,Bradycellus,montanus,
BRANEB,Bradycellus nebulosus,12,Harpalinae,Harpalini,Stenocellus,LeConte,species,Bradycellus,nebulosus,
BRANEG2,Bradycellus neglectus,12,Harpalinae,Harpalini,Stenocellus,LeConte,species,Bradycellus,neglectus,
BRANIG1,Bradycellus nigerrimus,12,Harpalinae,Harpalini,Stenocellus,Lindroth,species,Bradycellus,nigerrimus,
BRANIG2,Bradycellus nigriceps,12,Harpalinae,Harpalini,Stenocellus,LeConte,species,Bradycellus,nigriceps,
BRANIG3,Bradycellus nigrinus,12,Harpalinae,Harpalini,Lipalocellus,Dejean,species,Bradycellus,nigrinus,
